,origin,vectors_redux,target
559,s3a://vivianorsprojet8/dataset/Blueberry/r_39_100.jpg,"[-4.2555263010191, -11.198778288446379, 10.944924147052989, 2.568456445124576, -0.92415214318543, -0.957630128441428, 0.223419912675267, -1.57928268614494, 0.12835753930673402, -0.26420075419952405]",Blueberry
560,s3a://vivianorsprojet8/dataset/Blueberry/r_267_100.jpg,"[-3.11588565106941, -11.526925568294493, 4.251545966821352, 1.747166886655834, -2.585095781486412, 3.139013476527156, -1.146867621418789, -0.6209989478739111, -0.157554108040825, -0.9993672609353671]",Blueberry
561,s3a://vivianorsprojet8/dataset/Blueberry/r_179_100.jpg,"[-2.053720630275779, -11.84864298467358, -2.001613301314768, 2.800752035203991, -2.4384515423181012, 2.1978628087529772, 0.077183014105385, -2.724104099032968, 0.9304282006426021, -0.846440226766326]",Blueberry
562,s3a://vivianorsprojet8/dataset/Blueberry/r_37_100.jpg,"[-4.137646345356039, -11.249276017489937, 9.877743645259836, 2.9756571515799743, -0.9085653606576831, -2.233497121381648, 0.21506676159411803, -2.371290187986983, 0.10507857351850801, -0.94080135824203]",Blueberry
563,s3a://vivianorsprojet8/dataset/Blueberry/r_176_100.jpg,"[-1.9442115548080041, -12.513956121125682, -3.247175919288888, 2.708713414349398, -1.935446612042818, 2.610779312911742, 0.257541592890532, -1.991255433015717, 1.139593242380114, -0.42375202143559104]",Blueberry
564,s3a://vivianorsprojet8/dataset/Blueberry/r_34_100.jpg,"[-4.09761899320629, -11.704279823876835, 7.9827709496918615, 2.491728591241549, -1.36247913254307, -1.5472326741019482, -0.48430748573622, -3.086335148977307, -0.06552208505849101, -1.47373798632337]",Blueberry
565,s3a://vivianorsprojet8/dataset/Blueberry/r_265_100.jpg,"[-3.056670489412856, -11.393741098142346, 5.8791274619753295, 1.6321199542603502, -2.8488069813029053, 5.272820266140436, -1.025891553344789, 0.745155949712615, -1.832858926240367, -1.198790292469788]",Blueberry
566,s3a://vivianorsprojet8/dataset/Blueberry/r_35_100.jpg,"[-4.049609044584986, -11.426987259428437, 8.594011752040137, 2.8668303695858963, -1.02968014120058, -2.320701557413465, -0.184184631642302, -3.019971693963042, -0.039828949892507, -1.409584562042334]",Blueberry
567,s3a://vivianorsprojet8/dataset/Blueberry/r_100_100.jpg,"[-3.848356560128056, -12.141141612188767, 15.364289784901922, 3.368803577417928, 1.9165171868854922, -1.159544917687652, 0.042796913848905, 0.732816896304679, 1.9742079665124952, -0.06165382626894501]",Blueberry
568,s3a://vivianorsprojet8/dataset/Blueberry/r_96_100.jpg,"[-3.7358515010211173, -11.460631128829968, 17.048014171348612, 3.211268665780043, 1.7213698744146102, -0.010942057440024001, 0.5742854440838701, 1.658965225562097, 1.557305476998789, 0.44790712327220006]",Blueberry
569,s3a://vivianorsprojet8/dataset/Blueberry/r_101_100.jpg,"[-3.826159175035766, -12.239746295034175, 14.753130254588216, 3.290916157887419, 1.891578030990376, -1.2172421101483661, -0.24047447247151701, 0.375638308907272, 2.093550410937032, -0.12347273307964302]",Blueberry
570,s3a://vivianorsprojet8/dataset/Blueberry/r_177_100.jpg,"[-1.828489528762295, -12.415462016631235, -2.157326333574031, 2.585848646737354, -2.108949504648786, 2.345394664514553, 0.05803413720085301, -2.527235960722421, 1.068134659656377, -0.627574022138222]",Blueberry
571,s3a://vivianorsprojet8/dataset/Blueberry/r_268_100.jpg,"[-3.143539427507928, -11.704534794550572, 3.59647373433509, 1.8591991559704621, -2.494420425195038, 2.842106921450639, -1.321777300967397, -0.747396358623809, -0.110238807665992, -1.052052393471134]",Blueberry
572,s3a://vivianorsprojet8/dataset/Blueberry/r_269_100.jpg,"[-3.1439561960422022, -11.735665648120047, 2.880897592837952, 2.059120088082496, -2.478735968997076, 2.4672140325449803, -1.259910494427728, -0.946354386117446, 0.030799777662909002, -0.9987978503060331]",Blueberry
573,s3a://vivianorsprojet8/dataset/Blueberry/r_99_100.jpg,"[-3.7934870278400643, -11.872272671934015, 15.820809703334264, 3.500114978156933, 1.9187838673852, -1.316705706978845, 0.274151748588127, 0.9761609988388961, 1.936279657426084, 0.023310403450918]",Blueberry
574,s3a://vivianorsprojet8/dataset/Blueberry/r_36_100.jpg,"[-4.159352102024263, -11.506178404423123, 9.24863768867871, 2.5260140766977, -1.163935274839944, -1.343202314628757, -0.28137260373573303, -2.521511707231903, 0.042905210980389005, -0.989054894645332]",Blueberry
575,s3a://vivianorsprojet8/dataset/Blueberry/r_271_100.jpg,"[-3.102856244246775, -11.851269721767041, 1.567330042094079, 2.429789326680817, -2.321168388960885, 1.3802954019002351, -1.342125252182011, -1.541412697665065, 0.032454841982875, -1.203133462571706]",Blueberry
576,s3a://vivianorsprojet8/dataset/Blueberry/r_270_100.jpg,"[-3.17672184546275, -11.850087629759948, 2.212186628743598, 2.167547983580871, -2.396924270603377, 2.272877573013902, -1.315353202786428, -1.056001181707661, 0.172148051414819, -0.934940211020948]",Blueberry
577,s3a://vivianorsprojet8/dataset/Blueberry/r_174_100.jpg,"[-1.761206321725672, -12.900887245543629, -3.920392645684429, 2.6924654717499212, -1.639318642881816, 2.894589429578838, 0.538176043591433, -1.551200197211138, 1.521475529630929, 0.10612532866771]",Blueberry
578,s3a://vivianorsprojet8/dataset/Blueberry/r_272_100.jpg,"[-3.266051979127177, -11.938113313930955, 0.319992514103807, 2.596962031436486, -2.2470603463582473, 1.370626519976267, -1.430231730896431, -1.3387308620773761, 0.127280316937572, -1.08264287033648]",Blueberry
579,s3a://vivianorsprojet8/dataset/Blueberry/r_175_100.jpg,"[-1.897361037463011, -12.580730772483205, -3.913918307323596, 2.851008968305097, -1.77406440991113, 2.480414195598979, 0.34279731764944504, -1.780235117008533, 1.171734011403633, -0.21598087026203602]",Blueberry
580,s3a://vivianorsprojet8/dataset/Blueberry/r_274_100.jpg,"[-3.002285514551343, -12.318804475406244, 0.07796495637527401, 2.5537597151451683, -2.052303064577096, 1.277191228105123, -1.336920618774374, -1.394755806995017, 0.29865317730079105, -0.9082728874612731]",Blueberry
581,s3a://vivianorsprojet8/dataset/Blueberry/r_102_100.jpg,"[-3.983792554249411, -12.51283963645927, 14.230613747799623, 3.185771997327892, 1.99776067202761, -1.195872924872618, -0.6055626809984761, 0.059496845990134, 2.209063391473871, -0.052684220954928]",Blueberry
582,s3a://vivianorsprojet8/dataset/Blueberry/r_173_100.jpg,"[-1.8508151396196801, -12.854379209505566, -5.033782926958747, 2.869905841961656, -1.484817393965036, 3.136530668468696, 0.897288042035925, -1.013586940333509, 1.561018978897881, 0.388934805049139]",Blueberry
583,s3a://vivianorsprojet8/dataset/Blueberry/r_273_100.jpg,"[-3.016389944646374, -12.144732642684021, 0.7906711611575311, 2.470168246786116, -2.11390536996988, 1.44539300946233, -1.45731438078336, -1.422467840438797, 0.24259835859235201, -0.9635869419452061]",Blueberry
584,s3a://vivianorsprojet8/dataset/Blueberry/r_104_100.jpg,"[-4.05638357762815, -12.96056088620772, 13.12591753725396, 2.985418529593184, 2.021321962726759, -1.230029649306739, -1.090776041028739, -0.35339970992117903, 2.362469892549184, -0.180743705683363]",Blueberry
585,s3a://vivianorsprojet8/dataset/Blueberry/r_31_100.jpg,"[-3.82377403189716, -11.817058642071093, 5.90840978370947, 2.450008830882632, -1.680749859911021, -1.759372941918509, -0.8762558702356721, -3.7865063979868943, -0.30886121035957903, -2.17306208206109]",Blueberry
586,s3a://vivianorsprojet8/dataset/Blueberry/r_103_100.jpg,"[-4.020773040915762, -12.680071102118392, 13.580045665259254, 3.081415474540859, 1.9783799761617011, -1.150604569444035, -0.838108099636454, -0.20898963096396803, 2.275984914650635, -0.14044175529422]",Blueberry
587,s3a://vivianorsprojet8/dataset/Blueberry/r_27_100.jpg,"[-3.515378537709402, -12.319859545213937, 3.105543755633702, 2.241532226035785, -1.9110748870205692, -1.373480867874414, -1.397946471713326, -4.084854745921881, -0.616414195957741, -2.653224247050259]",Blueberry
588,s3a://vivianorsprojet8/dataset/Blueberry/r_172_100.jpg,"[-1.809962805355751, -12.858557675402347, -5.590190418780886, 3.448876184173669, -1.005603883625086, 1.519211713572016, 0.18038939451552802, -1.346971843924084, 0.9888106236662331, 0.182688955273856]",Blueberry
589,s3a://vivianorsprojet8/dataset/Blueberry/r_275_100.jpg,"[-3.026859971894155, -12.184838950568494, -1.177150552705785, 2.854372650643083, -2.083926043366314, 0.801593924824037, -1.339065020389788, -1.408844929034909, 0.10244837812151801, -1.057536377197382]",Blueberry
590,s3a://vivianorsprojet8/dataset/Blueberry/r_28_100.jpg,"[-3.655415409217475, -12.2746453211621, 3.847669072773467, 2.164318164086329, -1.887032959639606, -1.232530460449809, -1.340305670677526, -4.060336636549317, -0.49156049477462904, -2.47117189085485]",Blueberry
591,s3a://vivianorsprojet8/dataset/Blueberry/r_105_100.jpg,"[-4.086237038902207, -13.083107344810433, 12.705141981256858, 3.340583164631543, 2.225734267613074, -2.291530507775855, -1.032348843596084, -0.712673371594699, 2.396720289124704, -0.42060519583725003]",Blueberry
592,s3a://vivianorsprojet8/dataset/Blueberry/r_32_100.jpg,"[-3.939241402173179, -11.866942971625253, 6.660958701494771, 2.488477448247629, -1.487216379690172, -1.7600970995156962, -0.7763669549412221, -3.546371663528201, -0.169988192166277, -1.935311864203778]",Blueberry
593,s3a://vivianorsprojet8/dataset/Blueberry/r_30_100.jpg,"[-3.852522679261756, -12.127706783367106, 5.170379560823398, 2.118144605827053, -1.863433889007086, -1.01267319752476, -1.167124479935638, -3.757042552231315, -0.30058302451720204, -2.163981259760613]",Blueberry
594,s3a://vivianorsprojet8/dataset/Blueberry/r_33_100.jpg,"[-3.958034621678043, -11.814686006393693, 7.243799267090765, 2.438431064947362, -1.4025431609284071, -1.521982919034187, -0.656446447322088, -3.367641266615216, -0.196272051749516, -1.733700185735244]",Blueberry
595,s3a://vivianorsprojet8/dataset/Blueberry/r_276_100.jpg,"[-3.044515355210364, -12.394750645120123, -1.952529806967775, 2.9088458396771832, -1.989311816166377, 1.30593665536672, -1.036165015373683, -0.9532228942573681, 0.357269762481903, -0.668537738053804]",Blueberry
596,s3a://vivianorsprojet8/dataset/Blueberry/r_169_100.jpg,"[-1.6707948724435342, -13.098423105940562, -7.270541308614715, 3.711166250103542, -0.5042984881170011, 2.007578436116681, 0.787787133156551, -0.42779979125994805, 1.348945567102834, 0.9358053328807311]",Blueberry
597,s3a://vivianorsprojet8/dataset/Blueberry/r_277_100.jpg,"[-2.832680165401971, -12.311863300271712, -1.833555097000025, 2.977356397068184, -2.014656297645441, 0.452289168595697, -1.218524489312714, -1.3858106135145811, 0.018088655583259002, -1.05126223457664]",Blueberry
598,s3a://vivianorsprojet8/dataset/Blueberry/r_278_100.jpg,"[-2.779969743015251, -12.332727933225753, -2.379099777714088, 3.187922884825123, -1.809581580679938, -0.196919782545207, -1.404745933346189, -1.500078671435173, -0.321971557397284, -1.289119992898249]",Blueberry
599,s3a://vivianorsprojet8/dataset/Blueberry/r_29_100.jpg,"[-3.740977404957648, -12.161754886228488, 4.491094724071858, 2.171634009399111, -1.883106642237412, -1.187258049878319, -1.22339968533882, -3.918509793077858, -0.37008906450488305, -2.321851057978687]",Blueberry
600,s3a://vivianorsprojet8/dataset/Blueberry/r_281_100.jpg,"[-2.693344292912511, -12.2490478814253, -4.212018708759881, 3.5629170075158543, -1.843680751946728, -0.202287327370216, -0.8724300740508151, -1.033919699532228, -0.376000033328649, -1.054253136725859]",Blueberry
601,s3a://vivianorsprojet8/dataset/Blueberry/r_167_100.jpg,"[-1.473231668424285, -13.167437793008121, -8.418624144291634, 4.039368030281809, -0.1553799088668, 1.911781708362843, 0.996068933874038, 0.07893399307892601, 1.37337967275549, 1.323919590791503]",Blueberry
602,s3a://vivianorsprojet8/dataset/Blueberry/r_170_100.jpg,"[-1.714813823764679, -13.003058617714998, -6.700916280419361, 3.745088117136484, -0.546415799848996, 1.376169313103384, 0.275335831171509, -0.8836027937918951, 1.026650143939279, 0.551623330918641]",Blueberry
603,s3a://vivianorsprojet8/dataset/Blueberry/r_280_100.jpg,"[-2.829329737252351, -12.253349078575134, -4.237451349075848, 3.565277725251403, -1.7788474628516342, -0.011153060605976001, -0.892080541300567, -0.9232458488121451, -0.304404085578976, -0.9885598633740211]",Blueberry
604,s3a://vivianorsprojet8/dataset/Blueberry/r_171_100.jpg,"[-1.745186287712356, -12.862729885844312, -6.159303627809725, 3.600714540924481, -0.8725343477132751, 1.479347860624232, 0.26601219244828, -1.120483165286781, 1.001072064314392, 0.37375789957556904]",Blueberry
605,s3a://vivianorsprojet8/dataset/Blueberry/r_279_100.jpg,"[-2.886982714876842, -12.176903605453983, -3.6153817469489713, 3.43039577634132, -1.9057368864514692, 0.0103806252902, -1.005317647685413, -1.10695207411569, -0.29831295603991004, -1.06247477735562]",Blueberry
606,s3a://vivianorsprojet8/dataset/Blueberry/r_26_100.jpg,"[-3.4196559551153483, -12.456908057554553, 2.425709090436053, 2.311549142905893, -1.816788508948148, -1.5223758111836392, -1.533053488559519, -4.070222559700581, -0.7223159885193651, -2.7749557783165892]",Blueberry
607,s3a://vivianorsprojet8/dataset/Blueberry/r_106_100.jpg,"[-4.099103423859616, -13.318346587982719, 12.103771690056146, 3.22715019153775, 2.321283469159355, -2.252796217793288, -1.3435094801255811, -0.9632807130263381, 2.508536389196987, -0.44801546789177704]",Blueberry
608,s3a://vivianorsprojet8/dataset/Blueberry/r_107_100.jpg,"[-4.103428596450516, -13.469439939179818, 11.464165953456959, 3.061293935866875, 2.141801075108496, -2.2754973116911232, -1.564881321794673, -1.184767419584783, 2.520689287152976, -0.505530940662839]",Blueberry
609,s3a://vivianorsprojet8/dataset/Blueberry/r_168_100.jpg,"[-1.595003472759717, -13.230705279790406, -7.848439861372175, 3.851634965041272, -0.28468363591164003, 2.01708760859095, 0.9217756781902131, -0.158139009722111, 1.316490709872562, 1.064070527974192]",Blueberry
610,s3a://vivianorsprojet8/dataset/Blueberry/r_283_100.jpg,"[-2.473227489903762, -12.146111025394486, -5.22790973642676, 3.838966496893318, -1.61932359517756, -0.714802242542338, -0.8516864973468251, -0.8489302085474061, -0.7427440578079021, -1.127737924268124]",Blueberry
611,s3a://vivianorsprojet8/dataset/Blueberry/r_165_100.jpg,"[-1.27132023998119, -13.224782084581847, -9.493742593358936, 4.573227793211193, 0.338445640621157, 1.298089726533911, 0.799650639619458, 0.49640619670155606, 0.9127004122382281, 1.404742253514619]",Blueberry
612,s3a://vivianorsprojet8/dataset/Blueberry/r_163_100.jpg,"[-1.018858383658343, -13.395859504975466, -9.971692886299536, 4.655514708132656, 0.49555300186559004, 1.697923412803506, 1.375363889412103, 0.7742511151157041, 1.266975897766823, 1.758721354209048]",Blueberry
613,s3a://vivianorsprojet8/dataset/Blueberry/r_25_100.jpg,"[-3.28645947672522, -12.43418817180391, 1.6570386386355471, 2.4157329954941202, -1.87521853196392, -1.5678120268697011, -1.6032751322421892, -4.105408122681978, -0.8680705638949451, -2.8624745692886]",Blueberry
614,s3a://vivianorsprojet8/dataset/Blueberry/r_284_100.jpg,"[-2.447297294134315, -12.222595781028621, -5.862928612749895, 4.014666179267778, -1.454667371205309, -0.6907123869024591, -0.677593636165403, -0.653508589592598, -0.770082759500409, -1.026742799885289]",Blueberry
615,s3a://vivianorsprojet8/dataset/Blueberry/r_108_100.jpg,"[-4.110392665206411, -13.70771751456557, 10.862588065521942, 2.924232321157855, 2.159934501132038, -2.090183214526813, -1.844206015585946, -1.399912073115845, 2.525621285572775, -0.567793175179227]",Blueberry
616,s3a://vivianorsprojet8/dataset/Blueberry/r_166_100.jpg,"[-1.411546632694671, -13.319884573947826, -8.968786431755996, 4.218448578293602, 0.06285699806247401, 2.009250369288646, 1.187485856126243, 0.36969347399788005, 1.3289562853906491, 1.426029035718778]",Blueberry
617,s3a://vivianorsprojet8/dataset/Blueberry/r_24_100.jpg,"[-3.167216693388455, -12.55468368835683, 1.057617505335304, 2.497262160399705, -1.783716332648376, -1.7544305468010282, -1.6663200090232082, -4.049288079670675, -1.076054043659391, -3.011786073696485]",Blueberry
618,s3a://vivianorsprojet8/dataset/Blueberry/r_119_100.jpg,"[-3.6684495681083122, -15.56309086874574, 2.931700673021026, 2.53073488681428, 2.458264651671843, -2.124532638281336, -3.288397055251629, -1.933469607044799, 1.9297375693564431, -0.9154313927728981]",Blueberry
619,s3a://vivianorsprojet8/dataset/Blueberry/r_21_100.jpg,"[-2.861500711651278, -12.763977959919886, -1.058034449353124, 2.750911964536015, -1.777645311660618, -1.621977178005453, -1.68191662295262, -3.612513299238896, -1.241536680149417, -2.982340465937863]",Blueberry
620,s3a://vivianorsprojet8/dataset/Blueberry/r_161_100.jpg,"[-0.817126936703176, -13.472370631566195, -10.936723159238735, 5.046590844832735, 0.8443334539254491, 1.698850717027686, 1.816382768408282, 1.270964481474516, 1.2916819341628, 2.123688655654331]",Blueberry
621,s3a://vivianorsprojet8/dataset/Blueberry/r_118_100.jpg,"[-3.791424539014241, -15.528122149756516, 3.716950172710947, 2.490837194518878, 2.5001263055884673, -2.219104889304867, -3.322243915717118, -2.073962329086701, 1.9512815123355691, -1.011758024228018]",Blueberry
622,s3a://vivianorsprojet8/dataset/Blueberry/r_287_100.jpg,"[-2.22796084082333, -12.020142161731972, -7.347468040571137, 4.411691527758913, -1.333067839610398, -1.114364326499298, -0.43180034255513006, -0.219766905200031, -1.217491194001528, -0.924345601814416]",Blueberry
623,s3a://vivianorsprojet8/dataset/Blueberry/r_110_100.jpg,"[-4.143059717778798, -14.102377074570187, 9.575742661698067, 2.6982063868166692, 2.0850641154907272, -2.057956747574057, -2.225250156983162, -1.699100212721037, 2.541292564840306, -0.714087638301647]",Blueberry
